observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-24T16:00:26.563138+00:00,2026-08-24T19:00:26.301000+00:00,EURUSD,1.16646,1.16646,0.0
2026-08-24T16:00:27.565725+00:00,2026-08-24T19:00:26.941000+00:00,EURUSD,1.16645,1.16645,0.0
2026-08-24T16:00:28.568806+00:00,2026-08-24T19:00:28.573000+00:00,EURUSD,1.16643,1.16645,2.0
2026-08-24T16:00:29.572688+00:00,2026-08-24T19:00:29.724000+00:00,EURUSD,1.16639,1.16641,2.0
2026-08-24T16:00:30.575275+00:00,2026-08-24T19:00:30.012000+00:00,EURUSD,1.1663999999999999,1.16642,2.0
2026-08-24T16:00:31.578579+00:00,2026-08-24T19:00:31.612000+00:00,EURUSD,1.16642,1.16644,2.0
2026-08-24T16:00:32.581663+00:00,2026-08-24T19:00:32.284000+00:00,EURUSD,1.16642,1.16643,1.0
2026-08-24T16:00:33.586215+00:00,2026-08-24T19:00:33.276000+00:00,EURUSD,1.16641,1.16643,2.0
2026-08-24T16:00:34.588015+00:00,2026-08-24T19:00:34.525000+00:00,EURUSD,1.16641,1.16642,1.0
2026-08-24T16:00:35.591362+00:00,2026-08-24T19:00:34.908000+00:00,EURUSD,1.16641,1.16642,1.0
2026-08-24T16:00:36.594534+00:00,2026-08-24T19:00:36.668000+00:00,EURUSD,1.16641,1.16643,2.0
2026-08-24T16:00:37.597073+00:00,2026-08-24T19:00:37.756000+00:00,EURUSD,1.1663999999999999,1.16641,1.0
2026-08-24T16:00:38.600495+00:00,2026-08-24T19:00:38.684000+00:00,EURUSD,1.16638,1.1663999999999999,2.0
2026-08-24T16:00:39.603433+00:00,2026-08-24T19:00:39.356000+00:00,EURUSD,1.16638,1.1663999999999999,2.0
2026-08-24T16:00:40.607131+00:00,2026-08-24T19:00:40.092000+00:00,EURUSD,1.16637,1.16639,2.0
2026-08-24T16:00:41.610104+00:00,2026-08-24T19:00:41.245000+00:00,EURUSD,1.16635,1.16636,1.0
2026-08-24T16:00:42.612710+00:00,2026-08-24T19:00:41.245000+00:00,EURUSD,1.16635,1.16636,1.0
2026-08-24T16:00:43.615366+00:00,2026-08-24T19:00:43.004000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:00:44.618684+00:00,2026-08-24T19:00:44.765000+00:00,EURUSD,1.16632,1.16634,2.0
2026-08-24T16:00:45.622615+00:00,2026-08-24T19:00:44.765000+00:00,EURUSD,1.16632,1.16634,2.0
2026-08-24T16:00:46.625228+00:00,2026-08-24T19:00:44.765000+00:00,EURUSD,1.16632,1.16634,2.0
2026-08-24T16:00:47.628838+00:00,2026-08-24T19:00:47.228000+00:00,EURUSD,1.16631,1.16632,1.0
2026-08-24T16:00:48.634364+00:00,2026-08-24T19:00:48.828000+00:00,EURUSD,1.16629,1.16631,2.0
2026-08-24T16:00:49.637374+00:00,2026-08-24T19:00:49.596000+00:00,EURUSD,1.16629,1.1663000000000001,1.0
2026-08-24T16:00:50.640382+00:00,2026-08-24T19:00:50.140000+00:00,EURUSD,1.1663000000000001,1.16631,1.0
2026-08-24T16:00:51.643288+00:00,2026-08-24T19:00:50.140000+00:00,EURUSD,1.1663000000000001,1.16631,1.0
2026-08-24T16:00:52.646005+00:00,2026-08-24T19:00:52.189000+00:00,EURUSD,1.1663000000000001,1.1663000000000001,0.0
2026-08-24T16:00:53.648983+00:00,2026-08-24T19:00:53.084000+00:00,EURUSD,1.16631,1.16632,1.0
2026-08-24T16:00:54.652045+00:00,2026-08-24T19:00:54.396000+00:00,EURUSD,1.16633,1.16633,0.0
2026-08-24T16:00:55.654136+00:00,2026-08-24T19:00:55.676000+00:00,EURUSD,1.16635,1.16635,0.0
2026-08-24T16:00:56.657884+00:00,2026-08-24T19:00:56.764000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:00:57.660721+00:00,2026-08-24T19:00:57.500000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:00:58.663250+00:00,2026-08-24T19:00:57.500000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:00:59.667153+00:00,2026-08-24T19:00:59.484000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:00.723908+00:00,2026-08-24T19:01:00.636000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:01.727544+00:00,2026-08-24T19:01:00.636000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:02.730475+00:00,2026-08-24T19:01:02.844000+00:00,EURUSD,1.16632,1.16634,2.0
2026-08-24T16:01:03.733566+00:00,2026-08-24T19:01:03.804000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:04.736538+00:00,2026-08-24T19:01:04.475000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:05.740985+00:00,2026-08-24T19:01:05.532000+00:00,EURUSD,1.16633,1.16635,2.0
2026-08-24T16:01:06.745515+00:00,2026-08-24T19:01:06.556000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:07.748602+00:00,2026-08-24T19:01:07.772000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:08.751605+00:00,2026-08-24T19:01:07.772000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:09.754850+00:00,2026-08-24T19:01:09.245000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:10.758102+00:00,2026-08-24T19:01:10.780000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:11.761549+00:00,2026-08-24T19:01:10.780000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:12.764213+00:00,2026-08-24T19:01:12.380000+00:00,EURUSD,1.16633,1.16635,2.0
2026-08-24T16:01:13.767924+00:00,2026-08-24T19:01:12.380000+00:00,EURUSD,1.16633,1.16635,2.0
2026-08-24T16:01:14.772120+00:00,2026-08-24T19:01:12.380000+00:00,EURUSD,1.16633,1.16635,2.0
2026-08-24T16:01:15.775417+00:00,2026-08-24T19:01:15.612000+00:00,EURUSD,1.16635,1.16636,1.0
2026-08-24T16:01:16.778638+00:00,2026-08-24T19:01:16.124000+00:00,EURUSD,1.16635,1.16635,0.0
2026-08-24T16:01:17.783754+00:00,2026-08-24T19:01:17.052000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:18.786916+00:00,2026-08-24T19:01:18.683000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:19.808838+00:00,2026-08-24T19:01:18.683000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:20.812229+00:00,2026-08-24T19:01:18.683000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:21.815138+00:00,2026-08-24T19:01:21.052000+00:00,EURUSD,1.16635,1.16636,1.0
2026-08-24T16:01:22.819984+00:00,2026-08-24T19:01:22.716000+00:00,EURUSD,1.16637,1.16637,0.0
2026-08-24T16:01:23.822986+00:00,2026-08-24T19:01:23.420000+00:00,EURUSD,1.16635,1.16636,1.0
2026-08-24T16:01:24.825790+00:00,2026-08-24T19:01:24.764000+00:00,EURUSD,1.16635,1.16636,1.0
2026-08-24T16:01:25.828567+00:00,2026-08-24T19:01:25.499000+00:00,EURUSD,1.1663000000000001,1.1663000000000001,0.0
2026-08-24T16:01:26.831501+00:00,2026-08-24T19:01:26.939000+00:00,EURUSD,1.16629,1.1663000000000001,1.0
2026-08-24T16:01:27.834911+00:00,2026-08-24T19:01:27.547000+00:00,EURUSD,1.16632,1.16633,1.0
2026-08-24T16:01:28.837690+00:00,2026-08-24T19:01:28.636000+00:00,EURUSD,1.16633,1.16634,1.0
2026-08-24T16:01:29.840244+00:00,2026-08-24T19:01:29.532000+00:00,EURUSD,1.16635,1.16635,0.0
2026-08-24T16:01:30.842875+00:00,2026-08-24T19:01:30.971000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:31.846355+00:00,2026-08-24T19:01:31.868000+00:00,EURUSD,1.16635,1.16635,0.0
2026-08-24T16:01:32.849883+00:00,2026-08-24T19:01:32.572000+00:00,EURUSD,1.16631,1.16631,0.0
2026-08-24T16:01:33.853408+00:00,2026-08-24T19:01:33.979000+00:00,EURUSD,1.16634,1.16635,1.0
2026-08-24T16:01:34.856806+00:00,2026-08-24T19:01:34.236000+00:00,EURUSD,1.16634,1.16634,0.0
2026-08-24T16:01:35.860210+00:00,2026-08-24T19:01:35.804000+00:00,EURUSD,1.16638,1.16638,0.0
2026-08-24T16:01:36.862729+00:00,2026-08-24T19:01:36.539000+00:00,EURUSD,1.16638,1.16639,1.0
2026-08-24T16:01:37.867197+00:00,2026-08-24T19:01:37.755000+00:00,EURUSD,1.16638,1.16639,1.0
2026-08-24T16:01:38.879111+00:00,2026-08-24T19:01:38.907000+00:00,EURUSD,1.16638,1.16639,1.0
2026-08-24T16:01:39.883363+00:00,2026-08-24T19:01:39.548000+00:00,EURUSD,1.16642,1.16643,1.0
2026-08-24T16:01:40.887282+00:00,2026-08-24T19:01:40.988000+00:00,EURUSD,1.16645,1.16645,0.0
2026-08-24T16:01:41.891107+00:00,2026-08-24T19:01:41.980000+00:00,EURUSD,1.16653,1.16653,0.0
2026-08-24T16:01:42.893590+00:00,2026-08-24T19:01:43.036000+00:00,EURUSD,1.1667,1.16671,1.0
2026-08-24T16:01:43.897990+00:00,2026-08-24T19:01:44.028000+00:00,EURUSD,1.1669100000000001,1.16693,2.0
2026-08-24T16:01:44.901574+00:00,2026-08-24T19:01:45.084000+00:00,EURUSD,1.16686,1.16687,1.0
2026-08-24T16:01:45.905178+00:00,2026-08-24T19:01:45.916000+00:00,EURUSD,1.16683,1.16684,1.0
2026-08-24T16:01:46.907932+00:00,2026-08-24T19:01:47.068000+00:00,EURUSD,1.16681,1.16681,0.0
2026-08-24T16:01:47.911414+00:00,2026-08-24T19:01:48.028000+00:00,EURUSD,1.16679,1.1668,1.0
2026-08-24T16:01:48.914567+00:00,2026-08-24T19:01:48.955000+00:00,EURUSD,1.16675,1.16676,1.0
2026-08-24T16:01:49.919878+00:00,2026-08-24T19:01:50.075000+00:00,EURUSD,1.16669,1.1667,1.0
2026-08-24T16:01:50.923159+00:00,2026-08-24T19:01:51.036000+00:00,EURUSD,1.16668,1.1667,2.0
2026-08-24T16:01:51.926606+00:00,2026-08-24T19:01:51.964000+00:00,EURUSD,1.16666,1.16667,1.0
2026-08-24T16:01:52.930054+00:00,2026-08-24T19:01:53.083000+00:00,EURUSD,1.16665,1.16666,1.0
2026-08-24T16:01:53.934222+00:00,2026-08-24T19:01:53.980000+00:00,EURUSD,1.16665,1.16665,0.0
2026-08-24T16:01:54.937895+00:00,2026-08-24T19:01:54.971000+00:00,EURUSD,1.16667,1.16668,1.0
2026-08-24T16:01:55.940247+00:00,2026-08-24T19:01:56.027000+00:00,EURUSD,1.16667,1.16668,1.0
2026-08-24T16:01:56.944327+00:00,2026-08-24T19:01:57.116000+00:00,EURUSD,1.1666400000000001,1.16665,1.0
2026-08-24T16:01:57.948340+00:00,2026-08-24T19:01:58.108000+00:00,EURUSD,1.16662,1.1666400000000001,2.0
2026-08-24T16:01:58.952948+00:00,2026-08-24T19:01:58.908000+00:00,EURUSD,1.1666,1.16661,1.0
2026-08-24T16:01:59.955781+00:00,2026-08-24T19:01:59.740000+00:00,EURUSD,1.16661,1.16662,1.0
2026-08-24T16:02:00.958755+00:00,2026-08-24T19:02:01.020000+00:00,EURUSD,1.1667,1.16671,1.0
2026-08-24T16:02:01.961560+00:00,2026-08-24T19:02:02.108000+00:00,EURUSD,1.1666400000000001,1.16666,2.0
2026-08-24T16:02:02.965992+00:00,2026-08-24T19:02:03.036000+00:00,EURUSD,1.16663,1.1666400000000001,1.0
2026-08-24T16:02:03.968378+00:00,2026-08-24T19:02:04.027000+00:00,EURUSD,1.16661,1.16663,2.0
2026-08-24T16:02:04.972373+00:00,2026-08-24T19:02:05.019000+00:00,EURUSD,1.16656,1.16658,2.0
2026-08-24T16:02:05.976167+00:00,2026-08-24T19:02:05.723000+00:00,EURUSD,1.16654,1.16656,2.0
2026-08-24T16:02:06.979521+00:00,2026-08-24T19:02:06.459000+00:00,EURUSD,1.16654,1.16655,1.0
2026-08-24T16:02:07.983758+00:00,2026-08-24T19:02:07.995000+00:00,EURUSD,1.16653,1.16653,0.0
2026-08-24T16:02:08.987204+00:00,2026-08-24T19:02:08.636000+00:00,EURUSD,1.16653,1.16654,1.0
2026-08-24T16:02:09.990387+00:00,2026-08-24T19:02:10.076000+00:00,EURUSD,1.16659,1.16661,2.0
2026-08-24T16:02:10.993039+00:00,2026-08-24T19:02:11.067000+00:00,EURUSD,1.16656,1.16658,2.0
2026-08-24T16:02:11.995785+00:00,2026-08-24T19:02:12.155000+00:00,EURUSD,1.1666,1.16662,2.0
2026-08-24T16:02:12.999860+00:00,2026-08-24T19:02:12.411000+00:00,EURUSD,1.16659,1.16661,2.0
2026-08-24T16:02:14.002669+00:00,2026-08-24T19:02:14.171000+00:00,EURUSD,1.16655,1.16657,2.0
2026-08-24T16:02:15.006357+00:00,2026-08-24T19:02:14.715000+00:00,EURUSD,1.16655,1.16656,1.0
2026-08-24T16:02:16.008585+00:00,2026-08-24T19:02:15.899000+00:00,EURUSD,1.16656,1.16657,1.0
2026-08-24T16:02:17.066576+00:00,2026-08-24T19:02:17.147000+00:00,EURUSD,1.16655,1.16656,1.0
2026-08-24T16:02:18.070000+00:00,2026-08-24T19:02:18.170000+00:00,EURUSD,1.16655,1.16657,2.0
2026-08-24T16:02:19.074143+00:00,2026-08-24T19:02:18.170000+00:00,EURUSD,1.16655,1.16657,2.0
2026-08-24T16:02:20.077531+00:00,2026-08-24T19:02:19.963000+00:00,EURUSD,1.16654,1.16656,2.0
2026-08-24T16:02:21.082695+00:00,2026-08-24T19:02:21.179000+00:00,EURUSD,1.16654,1.16655,1.0
2026-08-24T16:02:22.086801+00:00,2026-08-24T19:02:21.884000+00:00,EURUSD,1.16653,1.16655,2.0
2026-08-24T16:02:23.090610+00:00,2026-08-24T19:02:21.884000+00:00,EURUSD,1.16653,1.16655,2.0
2026-08-24T16:02:24.093743+00:00,2026-08-24T19:02:24.188000+00:00,EURUSD,1.16652,1.16654,2.0
2026-08-24T16:02:25.097353+00:00,2026-08-24T19:02:25.178000+00:00,EURUSD,1.16652,1.16653,1.0
2026-08-24T16:02:26.101234+00:00,2026-08-24T19:02:25.883000+00:00,EURUSD,1.16653,1.16654,1.0
2026-08-24T16:02:27.105148+00:00,2026-08-24T19:02:27.195000+00:00,EURUSD,1.16652,1.16654,2.0
2026-08-24T16:02:28.108699+00:00,2026-08-24T19:02:28.155000+00:00,EURUSD,1.1667,1.16671,1.0
2026-08-24T16:02:29.111039+00:00,2026-08-24T19:02:29.244000+00:00,EURUSD,1.16663,1.1666400000000001,1.0
2026-08-24T16:02:30.115180+00:00,2026-08-24T19:02:30.171000+00:00,EURUSD,1.16663,1.1666400000000001,1.0
2026-08-24T16:02:31.117607+00:00,2026-08-24T19:02:31.228000+00:00,EURUSD,1.16666,1.16668,2.0
2026-08-24T16:02:32.121606+00:00,2026-08-24T19:02:31.931000+00:00,EURUSD,1.16666,1.16667,1.0
2026-08-24T16:02:33.124504+00:00,2026-08-24T19:02:33.115000+00:00,EURUSD,1.16662,1.1666400000000001,2.0
2026-08-24T16:02:34.127862+00:00,2026-08-24T19:02:34.204000+00:00,EURUSD,1.16659,1.16661,2.0
2026-08-24T16:02:35.132303+00:00,2026-08-24T19:02:34.684000+00:00,EURUSD,1.16658,1.1666,2.0
2026-08-24T16:02:36.143493+00:00,2026-08-24T19:02:36.315000+00:00,EURUSD,1.16659,1.1666,1.0
2026-08-24T16:02:37.146982+00:00,2026-08-24T19:02:37.211000+00:00,EURUSD,1.16662,1.16663,1.0
2026-08-24T16:02:38.151182+00:00,2026-08-24T19:02:38.331000+00:00,EURUSD,1.16662,1.1666400000000001,2.0
2026-08-24T16:02:39.154447+00:00,2026-08-24T19:02:38.844000+00:00,EURUSD,1.16666,1.16667,1.0
2026-08-24T16:02:40.157554+00:00,2026-08-24T19:02:39.579000+00:00,EURUSD,1.16665,1.16666,1.0
2026-08-24T16:02:41.160695+00:00,2026-08-24T19:02:41.244000+00:00,EURUSD,1.16663,1.1666400000000001,1.0
2026-08-24T16:02:42.165532+00:00,2026-08-24T19:02:41.467000+00:00,EURUSD,1.16662,1.16663,1.0
2026-08-24T16:02:43.169550+00:00,2026-08-24T19:02:43.355000+00:00,EURUSD,1.1667,1.16672,2.0
2026-08-24T16:02:44.172934+00:00,2026-08-24T19:02:44.283000+00:00,EURUSD,1.16678,1.16679,1.0
2026-08-24T16:02:45.175820+00:00,2026-08-24T19:02:45.340000+00:00,EURUSD,1.16673,1.16675,2.0
2026-08-24T16:02:46.179944+00:00,2026-08-24T19:02:46.299000+00:00,EURUSD,1.16667,1.1667,3.0
2026-08-24T16:02:47.183093+00:00,2026-08-24T19:02:47.099000+00:00,EURUSD,1.16671,1.16673,2.0
2026-08-24T16:02:48.186686+00:00,2026-08-24T19:02:48.346000+00:00,EURUSD,1.16671,1.16672,1.0
2026-08-24T16:02:49.190234+00:00,2026-08-24T19:02:49.275000+00:00,EURUSD,1.1667399999999999,1.16675,1.0
2026-08-24T16:02:50.193653+00:00,2026-08-24T19:02:50.203000+00:00,EURUSD,1.16676,1.16677,1.0
