observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-24T07:13:22.798736+00:00,2026-08-24T10:13:20.449000+00:00,EURUSD,1.16743,1.16744,1.0
2026-08-24T07:13:23.806631+00:00,2026-08-24T10:13:20.449000+00:00,EURUSD,1.16743,1.16744,1.0
2026-08-24T07:13:24.811315+00:00,2026-08-24T10:13:25.260000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:25.814329+00:00,2026-08-24T10:13:25.704000+00:00,EURUSD,1.16742,1.16743,1.0
2026-08-24T07:13:26.817841+00:00,2026-08-24T10:13:25.704000+00:00,EURUSD,1.16742,1.16743,1.0
2026-08-24T07:13:27.821555+00:00,2026-08-24T10:13:25.704000+00:00,EURUSD,1.16742,1.16743,1.0
2026-08-24T07:13:28.825890+00:00,2026-08-24T10:13:25.704000+00:00,EURUSD,1.16742,1.16743,1.0
2026-08-24T07:13:29.834948+00:00,2026-08-24T10:13:30.268000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:30.839895+00:00,2026-08-24T10:13:31.146000+00:00,EURUSD,1.16744,1.16744,0.0
2026-08-24T07:13:31.843153+00:00,2026-08-24T10:13:31.146000+00:00,EURUSD,1.16744,1.16744,0.0
2026-08-24T07:13:32.856820+00:00,2026-08-24T10:13:33.385000+00:00,EURUSD,1.16744,1.16745,1.0
2026-08-24T07:13:33.861348+00:00,2026-08-24T10:13:34.208000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:34.864364+00:00,2026-08-24T10:13:34.208000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:35.868445+00:00,2026-08-24T10:13:36.443000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:36.874246+00:00,2026-08-24T10:13:37.329000+00:00,EURUSD,1.16742,1.16743,1.0
2026-08-24T07:13:37.879266+00:00,2026-08-24T10:13:37.529000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:38.884517+00:00,2026-08-24T10:13:37.529000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:39.888683+00:00,2026-08-24T10:13:39.989000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:40.892739+00:00,2026-08-24T10:13:39.989000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:41.895405+00:00,2026-08-24T10:13:42.221000+00:00,EURUSD,1.16742,1.16742,0.0
2026-08-24T07:13:42.901997+00:00,2026-08-24T10:13:42.221000+00:00,EURUSD,1.16742,1.16742,0.0
2026-08-24T07:13:43.912595+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:44.921125+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:45.925622+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:46.931697+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:47.936434+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:48.940395+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:49.944572+00:00,2026-08-24T10:13:44.412000+00:00,EURUSD,1.16743,1.16743,0.0
2026-08-24T07:13:50.948292+00:00,2026-08-24T10:13:51.384000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:13:51.954251+00:00,2026-08-24T10:13:51.762000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:13:52.956820+00:00,2026-08-24T10:13:53.488000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:13:53.962667+00:00,2026-08-24T10:13:53.834000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:13:54.966223+00:00,2026-08-24T10:13:53.834000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:13:55.970459+00:00,2026-08-24T10:13:56.436000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:13:56.973861+00:00,2026-08-24T10:13:56.436000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:13:57.980705+00:00,2026-08-24T10:13:56.436000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:13:58.985308+00:00,2026-08-24T10:13:59.233000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:13:59.988682+00:00,2026-08-24T10:14:00.160000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:14:00.991596+00:00,2026-08-24T10:14:01.015000+00:00,EURUSD,1.16737,1.16737,0.0
2026-08-24T07:14:01.995533+00:00,2026-08-24T10:14:01.953000+00:00,EURUSD,1.16738,1.16738,0.0
2026-08-24T07:14:02.998251+00:00,2026-08-24T10:14:03.292000+00:00,EURUSD,1.1674,1.1674,0.0
2026-08-24T07:14:04.003370+00:00,2026-08-24T10:14:03.692000+00:00,EURUSD,1.16739,1.16739,0.0
2026-08-24T07:14:05.006490+00:00,2026-08-24T10:14:03.692000+00:00,EURUSD,1.16739,1.16739,0.0
2026-08-24T07:14:06.012314+00:00,2026-08-24T10:14:06.198000+00:00,EURUSD,1.16738,1.16738,0.0
2026-08-24T07:14:07.016285+00:00,2026-08-24T10:14:07.477000+00:00,EURUSD,1.16736,1.16736,0.0
2026-08-24T07:14:08.021618+00:00,2026-08-24T10:14:08.505000+00:00,EURUSD,1.16734,1.1673499999999999,1.0
2026-08-24T07:14:09.030364+00:00,2026-08-24T10:14:09.384000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:10.036718+00:00,2026-08-24T10:14:09.384000+00:00,EURUSD,1.16734,1.16734,0.0
2026-08-24T07:14:11.039823+00:00,2026-08-24T10:14:11.142000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
2026-08-24T07:14:12.042697+00:00,2026-08-24T10:14:11.142000+00:00,EURUSD,1.1673499999999999,1.1673499999999999,0.0
