observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:52:04.773359+00:00,2026-08-31T15:52:04.757000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:05.777007+00:00,2026-08-31T15:52:05.235000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:52:06.780073+00:00,2026-08-31T15:52:05.235000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:52:07.800758+00:00,2026-08-31T15:52:05.235000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:52:08.803536+00:00,2026-08-31T15:52:05.235000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:52:09.807297+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:10.810526+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:11.813405+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:12.817064+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:13.820903+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:14.825426+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:15.829526+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:16.832702+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:17.835695+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:18.838925+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:19.843693+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:20.847935+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:21.852195+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:22.854234+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:23.856742+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:24.859708+00:00,2026-08-31T15:52:09.333000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:25.862785+00:00,2026-08-31T15:52:25.132000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:26.882205+00:00,2026-08-31T15:52:25.132000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:27.886426+00:00,2026-08-31T15:52:25.132000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:28.888649+00:00,2026-08-31T15:52:28.439000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:29.891702+00:00,2026-08-31T15:52:28.439000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:30.895889+00:00,2026-08-31T15:52:28.439000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:31.900013+00:00,2026-08-31T15:52:28.439000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:32.902514+00:00,2026-08-31T15:52:32.640000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:33.905766+00:00,2026-08-31T15:52:32.640000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:34.909626+00:00,2026-08-31T15:52:34.475000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:35.912745+00:00,2026-08-31T15:52:35.487000+00:00,USDCAD,1.38838,1.38841,3.0
2026-08-31T12:52:36.915693+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:37.919785+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:38.924156+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:39.926877+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:40.930794+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:41.933381+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:42.937214+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:43.941148+00:00,2026-08-31T15:52:36.412000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:44.945094+00:00,2026-08-31T15:52:44.507000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:45.951832+00:00,2026-08-31T15:52:45.611000+00:00,USDCAD,1.3884,1.38843,3.0
2026-08-31T12:52:46.955131+00:00,2026-08-31T15:52:46.795000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:47.958487+00:00,2026-08-31T15:52:46.795000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:48.963948+00:00,2026-08-31T15:52:48.528000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:49.966343+00:00,2026-08-31T15:52:49.691000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:50.970307+00:00,2026-08-31T15:52:50.611000+00:00,USDCAD,1.3884,1.3884400000000001,4.0
2026-08-31T12:52:51.972670+00:00,2026-08-31T15:52:51.047000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:52.976559+00:00,2026-08-31T15:52:51.047000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:53.979290+00:00,2026-08-31T15:52:53.227000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:54.983754+00:00,2026-08-31T15:52:53.227000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:55.988198+00:00,2026-08-31T15:52:53.227000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:56.991701+00:00,2026-08-31T15:52:53.227000+00:00,USDCAD,1.38841,1.38843,2.0
2026-08-31T12:52:57.994473+00:00,2026-08-31T15:52:57.247000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:52:58.998151+00:00,2026-08-31T15:52:58.967000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:00.000872+00:00,2026-08-31T15:52:59.195000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:01.003451+00:00,2026-08-31T15:53:00.567000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:02.006293+00:00,2026-08-31T15:53:00.567000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:03.009948+00:00,2026-08-31T15:53:02.196000+00:00,USDCAD,1.38841,1.3884400000000001,3.0
2026-08-31T12:53:04.014087+00:00,2026-08-31T15:53:03.995000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:05.017598+00:00,2026-08-31T15:53:03.995000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:06.022138+00:00,2026-08-31T15:53:03.995000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:07.024699+00:00,2026-08-31T15:53:03.995000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:08.027583+00:00,2026-08-31T15:53:03.995000+00:00,USDCAD,1.38841,1.38845,4.0
2026-08-31T12:53:09.031054+00:00,2026-08-31T15:53:08.319000+00:00,USDCAD,1.38843,1.38845,2.0
2026-08-31T12:53:10.034863+00:00,2026-08-31T15:53:08.319000+00:00,USDCAD,1.38843,1.38845,2.0
2026-08-31T12:53:11.038480+00:00,2026-08-31T15:53:08.319000+00:00,USDCAD,1.38843,1.38845,2.0
2026-08-31T12:53:12.042599+00:00,2026-08-31T15:53:08.319000+00:00,USDCAD,1.38843,1.38845,2.0
2026-08-31T12:53:13.046116+00:00,2026-08-31T15:53:12.643000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:14.049765+00:00,2026-08-31T15:53:12.643000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:15.056315+00:00,2026-08-31T15:53:12.643000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:16.059441+00:00,2026-08-31T15:53:12.643000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:17.062557+00:00,2026-08-31T15:53:12.643000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:18.066282+00:00,2026-08-31T15:53:12.643000+00:00,USDCAD,1.38842,1.38845,3.0
2026-08-31T12:53:19.069770+00:00,2026-08-31T15:53:19.075000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:20.073293+00:00,2026-08-31T15:53:19.075000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:21.077775+00:00,2026-08-31T15:53:19.075000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:22.082469+00:00,2026-08-31T15:53:19.075000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:23.089469+00:00,2026-08-31T15:53:22.851000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:24.130758+00:00,2026-08-31T15:53:22.851000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:25.134371+00:00,2026-08-31T15:53:24.451000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:26.138057+00:00,2026-08-31T15:53:24.451000+00:00,USDCAD,1.38842,1.38846,4.0
2026-08-31T12:53:27.143089+00:00,2026-08-31T15:53:26.563000+00:00,USDCAD,1.38843,1.38846,3.0
2026-08-31T12:53:28.147325+00:00,2026-08-31T15:53:27.651000+00:00,USDCAD,1.38842,1.38846,4.0
