observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:34:52.038777+00:00,2026-08-31T15:34:50.067000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:34:53.041686+00:00,2026-08-31T15:34:53.043000+00:00,USDJPY,159.809,159.811,2.0
2026-08-31T12:34:54.046351+00:00,2026-08-31T15:34:54.098000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:34:55.049102+00:00,2026-08-31T15:34:54.098000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:34:56.054315+00:00,2026-08-31T15:34:54.098000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:34:57.057923+00:00,2026-08-31T15:34:54.098000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:34:58.061474+00:00,2026-08-31T15:34:58.066000+00:00,USDJPY,159.81,159.812,2.0
2026-08-31T12:34:59.065058+00:00,2026-08-31T15:34:58.066000+00:00,USDJPY,159.81,159.812,2.0
2026-08-31T12:35:00.067625+00:00,2026-08-31T15:35:00.019000+00:00,USDJPY,159.811,159.813,2.0
2026-08-31T12:35:01.072340+00:00,2026-08-31T15:35:00.019000+00:00,USDJPY,159.811,159.813,2.0
2026-08-31T12:35:02.077564+00:00,2026-08-31T15:35:02.066000+00:00,USDJPY,159.808,159.811,3.0
2026-08-31T12:35:03.079892+00:00,2026-08-31T15:35:02.994000+00:00,USDJPY,159.81,159.813,3.0
2026-08-31T12:35:04.082810+00:00,2026-08-31T15:35:03.506000+00:00,USDJPY,159.81,159.812,2.0
2026-08-31T12:35:05.085846+00:00,2026-08-31T15:35:04.370000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:35:06.089173+00:00,2026-08-31T15:35:06.162000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:35:07.092585+00:00,2026-08-31T15:35:06.642000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:35:08.165321+00:00,2026-08-31T15:35:06.642000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:35:09.169030+00:00,2026-08-31T15:35:06.642000+00:00,USDJPY,159.808,159.81,2.0
2026-08-31T12:35:10.173727+00:00,2026-08-31T15:35:10.226000+00:00,USDJPY,159.809,159.812,3.0
2026-08-31T12:35:11.177212+00:00,2026-08-31T15:35:10.545000+00:00,USDJPY,159.81,159.812,2.0
2026-08-31T12:35:12.181303+00:00,2026-08-31T15:35:10.545000+00:00,USDJPY,159.81,159.812,2.0
2026-08-31T12:35:13.185805+00:00,2026-08-31T15:35:12.466000+00:00,USDJPY,159.811,159.813,2.0
2026-08-31T12:35:14.189519+00:00,2026-08-31T15:35:12.466000+00:00,USDJPY,159.811,159.813,2.0
2026-08-31T12:35:15.192972+00:00,2026-08-31T15:35:15.250000+00:00,USDJPY,159.816,159.818,2.0
2026-08-31T12:35:16.197164+00:00,2026-08-31T15:35:15.314000+00:00,USDJPY,159.816,159.819,3.0
